HC_1	HC_2	HC_3	HC_4	HC_5	HC_6	BCN_1	BCN_2	BCN_3	BCN_4	BCN_5	BCN_6	BCP_1	BCP_2	BCP_3	BCP_4	BCP_5	BCP_6	Peptides	Razor_unique_peptides	Unique_peptides	Sequence_coverage_	Unique_razor_sequence_coverage_	Unique_sequence_coverage_	Mol_weight_kDa_	Q_value	Score	Intensity	MS_MS_count	Peptide_counts_all_	Peptide_counts_razor_unique_	Peptide_counts_unique_	Number_of_proteins	Protein_IDs	Majority_protein_IDs	Protein_names	Gene_names	id	Fasta.headers
7.98277	8.32582	7.96485	8.11465	7.73411	8.04878	7.29927	8.06923	7.90495	8.35573	7.8698	7.70624	8.22107	7.51352	7.24872	7.28046	8.2168	8.196	12	12	12	23.8	23.8	23.8	80.123	0	63.73	1645500000	120	12	12	12	1	Q8IWA5	Q8IWA5	Choline transporter-like protein 2	SLC44A2	1177	sp|Q8IWA5|CTL2_HUMAN Choline transporter-like protein 2 OS=Homo sapiens OX=9606 GN=SLC44A2 PE=1 SV=3
7.56258	7.83902	7.24872	7.57945	7.63848	7.70024	7.34227	7.11346	7.17431	7.70024	7.16127	7.46191	7.94645	7.76856	7.17844	7.6718	6.98689	7.32243	7	7	7	17.5	17.5	17.5	55.08	0	66.445	635360000	21	NaN	NaN	NaN	2	Q8IZP0;Q9NYB9	Q8IZP0	Abl interactor 1	ABI1	1181	sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4
7.68525	7.85503	8.01042	7.52987	7.55698	7.37926	7.17431	8.20385	8.04878	8.32015	7.98949	7.10006	8.23178	8.27091	7.27493	7.53501	7.90495	8.0624	5	5	5	26	26	26	26.592	0	241.63	1297300000	46	5	5	5	1	Q8N699	Q8N699	Myc target protein 1	MYCT1	1191	sp|Q8N699|MYCT1_HUMAN Myc target protein 1 OS=Homo sapiens OX=9606 GN=MYCT1 PE=1 SV=1
6.86382	6.65663	7.50877	7.27493	6.99599	7.55306	7.3935	8.03042	7.93754	8.26492	6.80728	8.13303	7.82537	8.15334	7.29927	7.18763	7.97161	7.47282	7	7	7	20.1	20.1	20.1	46.363	0	24.399	386260000	27	7	7	7	1	Q8N6Q3	Q8N6Q3	CD177 antigen	CD177	1192	sp|Q8N6Q3|CD177_HUMAN CD177 antigen OS=Homo sapiens OX=9606 GN=CD177 PE=1 SV=2
7.75371	8.22644	8.10112	8.10851	7.82222	8.06923	7.39106	7.96485	8.08705	8.32582	8.05623	8.0624	8.35573	8.12806	7.84877	7.29605	8.09608	8.11465	7	7	7	25.9	25.9	25.9	30.69	0	35.736	1549800000	54	7	7	7	1	Q8NG11	Q8NG11	Tetraspanin-14	TSPAN14	1199	sp|Q8NG11|TSN14_HUMAN Tetraspanin-14 OS=Homo sapiens OX=9606 GN=TSPAN14 PE=1 SV=1
7.32243	7.14664	7.60124	7.30946	7.36642	7.52217	7.18473	7.50487	7.18473	6.86382	7.42452	7.86398	7.41078	7.42452	7.55306	8.1628	6.9359	7.63848	11	11	11	56.6	56.6	56.6	35.386	0	49.409	571080000	29	NaN	NaN	NaN	2	Q8TC12;Q96NR8	Q8TC12	Retinol dehydrogenase 11	RDH11	1201	sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2
7.4074	7.23991	6.75778	7.83902	7.41078	7.30285	7.24539	7.46191	7.54607	7.81583	7.51819	7.42452	8.27091	7.87632	7.35033	7.42452	7.58595	7.30631	9	9	9	18.8	18.8	18.8	72.695	0	39.379	294200000	23	9	9	9	1	Q8TF42	Q8TF42	Ubiquitin-associated and SH3 domain-containing protein B	UBASH3B	1204	sp|Q8TF42|UBS3B_HUMAN Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens OX=9606 GN=UBASH3B PE=1 SV=2
6.88899	6.98689	7.32243	7.98277	6.92748	7.17431	7.22546	8.08705	8.51817	7.02696	7.08185	8.11465	7.61971	8.46159	9.27816	6.69798	7.11934	7.46976	9	9	9	42.5	42.5	42.5	37.807	0	73.066	1830700000	33	9	9	9	1	Q8WUA8	Q8WUA8	Tsukushin	TSKU	1206	sp|Q8WUA8|TSK_HUMAN Tsukushin OS=Homo sapiens OX=9606 GN=TSKU PE=2 SV=3
7.23009	7.29605	7.58977	7.5008	7.23009	7.75705	7.45121	7.93754	7.9235	8.36517	8.07834	7.36642	7.26968	8.11465	8.16855	7.37926	8.95438	7.83322	27	27	27	40.6	40.6	40.6	96.022	0	125.21	1328200000	112	27	27	27	1	Q8WUM4	Q8WUM4	Programmed cell death 6-interacting protein	PDCD6IP	1207	sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
8.04195	8.33081	8.18759	8.22644	8.11974	7.97797	7.96485	8.20985	8.33081	8.54355	8.10851	8.18261	7.02696	8.1628	7.4855	7.83902	8.46159	8.28873	12	12	12	23.1	23.1	23.1	73.301	0	155.74	2498300000	111	12	12	12	1	Q8WWI5	Q8WWI5	Choline transporter-like protein 1	SLC44A1	1210	sp|Q8WWI5|CTL1_HUMAN Choline transporter-like protein 1 OS=Homo sapiens OX=9606 GN=SLC44A1 PE=1 SV=1
8.12806	8.003	7.79844	7.64379	8.41337	7.41881	7.84266	7.27493	7.29927	6.77546	7.66267	8.003	7.23351	7.9235	7.16855	9.29655	7.22199	6.94331	38	38	29	42.2	42.2	34.6	113.98	0	221.94	3882700000	137	38	38	29	1	Q93084	Q93084	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	ATP2A3	1222	sp|Q93084|AT2A3_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens OX=9606 GN=ATP2A3 PE=1 SV=2
7.32457	7.37926	7.65573	7.43489	7.32457	6.80728	7.00875	6.87326	7.6718	7.18763	7.50877	8.05623	7.6718	7.75371	7.20746	7.44654	7.6718	7.04999	2	2	2	4.8	4.8	4.8	34.607	0	9.2995	404920000	20	2	2	2	1	Q969X1	Q969X1	Protein lifeguard 3	TMBIM1	1223	sp|Q969X1|LFG3_HUMAN Protein lifeguard 3 OS=Homo sapiens OX=9606 GN=TMBIM1 PE=1 SV=2
7.23351	7.30631	7.24539	7.30285	7.30631	7.49799	6.98159	6.77546	7.13105	7.42784	7.23009	7.14664	7.97161	7.54181	8.01771	7.5008	7.01869	7.26968	6	6	6	23.8	23.8	23.8	41.176	0	19.412	280150000	18	6	6	6	1	Q96AP7	Q96AP7	Endothelial cell-selective adhesion molecule	ESAM	1225	sp|Q96AP7|ESAM_HUMAN Endothelial cell-selective adhesion molecule OS=Homo sapiens OX=9606 GN=ESAM PE=1 SV=1
7.37926	7.35033	7.5008	7.63561	7.68932	7.07097	6.8536	7.06383	6.94331	7.60124	7.41569	7.0552	8.24524	7.15114	7.07097	7.63848	7.08641	7.724	15	15	15	27.6	27.6	27.6	76.023	0	53.477	502180000	40	15	15	15	1	Q96C24	Q96C24	Synaptotagmin-like protein 4	SYTL4	1228	sp|Q96C24|SYTL4_HUMAN Synaptotagmin-like protein 4 OS=Homo sapiens OX=9606 GN=SYTL4 PE=1 SV=2
7.35033	6.97389	7.70024	7.67554	7.13105	7.86398	7.93102	8.43198	7.17844	8.24943	7.38775	8.24524	7.73923	8.13969	8.75068	7.04404	7.63848	8.02622	7	7	7	18.7	18.7	18.7	48.424	0	43.732	911270000	49	7	7	7	1	Q96IY4	Q96IY4	Carboxypeptidase B2	CPB2	1243	sp|Q96IY4|CBPB2_HUMAN Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=2
7.36888	7.32243	7.73923	6.97389	7.04999	7.36112	7.10787	7.80243	7.95202	8.04878	6.98689	7.58595	7.36642	7.41569	7.79338	7.35033	7.67554	7.43145	3	3	3	13.7	13.7	13.7	35.273	0	18.614	494680000	27	3	3	3	1	Q96S97	Q96S97	Myeloid-associated differentiation marker	MYADM	1250	sp|Q96S97|MYADM_HUMAN Myeloid-associated differentiation marker OS=Homo sapiens OX=9606 GN=MYADM PE=1 SV=2
7.22199	7.23351	7.17844	7.28913	7.23351	6.65663	7.36642	7.24539	7.4929	7.66791	7.67554	7.2856	7.32243	7.52217	7.30631	7.26203	6.97389	7.67554	6	6	6	39.7	39.7	39.7	19.891	0	27.934	231500000	26	6	6	6	1	Q99497	Q99497	Protein deglycase DJ-1	PARK7	1257	sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2
7.37203	7.61005	7.11934	6.8536	7.47282	6.966	7.20201	6.8536	7.00875	7.91797	7.85503	7.47282	6.9359	7.84877	6.75778	7.34569	7.27493	7.04404	8	8	8	41.6	41.6	41.6	33.261	0	26.142	353350000	21	8	8	8	1	Q99685	Q99685	Monoglyceride lipase	MGLL	1262	sp|Q99685|MGLL_HUMAN Monoglyceride lipase OS=Homo sapiens OX=9606 GN=MGLL PE=1 SV=2
9.8724	10.0304	9.37244	9.32449	9.91153	9.31062	9.56767	9.19394	9.21447	8.91828	9.02442	8.89336	8.82317	8.2168	8.56057	10.4705	8.82317	9.47099	28	28	2	69.5	69.5	9.1	49.895	0	323.31	58693000000	494	28	28	2	1	Q9BQE3	Q9BQE3	Tubulin alpha-1C chain	TUBA1C	1268	sp|Q9BQE3|TBA1C_HUMAN Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1
7.41569	7.42452	6.97389	7.36642	7.43988	7.64379	7.213	7.04999	7.46976	7.35684	7.57381	7.78102	7.58977	7.10787	8.11465	7.45121	7.23009	7.42784	7	7	7	28.4	28.4	28.4	35.02	0	17.008	331210000	20	7	7	7	1	Q9BX67	Q9BX67	Junctional adhesion molecule C	JAM3	1282	sp|Q9BX67|JAM3_HUMAN Junctional adhesion molecule C OS=Homo sapiens OX=9606 GN=JAM3 PE=1 SV=1
9.07633	8.42119	9.63874	9.60796	8.80019	9.82469	9.34063	9.5904	9.38652	9.91153	9.15493	10.0588	9.7874	10.1549	9.93493	6.80728	9.38652	9.26253	32	32	31	74.3	74.3	72.1	64.419	0	323.31	76506000000	580	32	32	31	1	Q9BXR6	Q9BXR6	Complement factor H-related protein 5	CFHR5	1283	sp|Q9BXR6|FHR5_HUMAN Complement factor H-related protein 5 OS=Homo sapiens OX=9606 GN=CFHR5 PE=1 SV=1
7.65119	7.73923	8.17358	8.04195	7.55306	7.8698	7.44654	8.04195	7.96485	8.57187	8.003	7.15615	7.42452	8.35573	7.26515	7.2927	8.04878	7.97161	8	8	8	19.1	19.1	19.1	57.544	0	43.565	1274400000	89	8	8	8	1	Q9C0H2	Q9C0H2	Protein tweety homolog 3	TTYH3	1286	sp|Q9C0H2|TTYH3_HUMAN Protein tweety homolog 3 OS=Homo sapiens OX=9606 GN=TTYH3 PE=1 SV=3
8.10851	8.15334	8.02622	8.13969	8.22644	7.08641	7.98949	7.8698	7.85503	7.77516	7.78102	7.40147	7.04404	7.61508	8.31557	8.48587	7.71415	8.12806	11	10	5	65.7	60.2	38.8	22.171	0	121.21	2662600000	95	NaN	NaN	NaN	2	Q9H0U4;Q92928	Q9H0U4;Q92928	Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C	RAB1B;RAB1C	1289	sp|Q9H0U4|RAB1B_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;sp|Q92928|RAB1C_HUMAN Putative Ras-related protein Rab-1C OS=Homo sapiens OX=9606 GN=RAB1C PE=5 SV=2
8.02622	7.87632	6.91745	7.3935	8.17358	6.77546	7.07722	7.32936	7.37617	7.13571	7.68089	7.57945	7.18473	7.5008	7.28913	7.19784	7.24872	7.06383	4	4	4	32.3	32.3	32.3	10.438	0	118.67	1291300000	26	4	4	4	1	Q9H299	Q9H299	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3	1294	sp|Q9H299|SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1
9.93493	10.1254	9.43285	9.43285	10.0304	9.3553	9.47099	9.21447	9.02442	8.89336	8.89336	9.00573	8.90542	7.61005	7.07722	10.3662	8.84442	9.5192	30	30	24	86.9	86.9	80.3	50.326	0	323.31	63258000000	634	NaN	NaN	NaN	2	Q9H4B7;CON__ENSEMBL:ENSBTAP00000025008	Q9H4B7	Tubulin beta-1 chain	TUBB1	1298	sp|Q9H4B7|TBB1_HUMAN Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1
8.64434	8.55555	8.30801	8.51051	8.91828	8.39647	8.40471	8.04878	8.27782	8.34973	7.97161	8.32582	8.54867	8.04195	7.47282	8.08705	8.51817	8.63407	28	28	15	59.7	59.7	35.6	60.626	0	297.31	5459100000	243	NaN	NaN	NaN	2	Q9H4M9;Q9NZN4	Q9H4M9	EH domain-containing protein 1	EHD1	1301	sp|Q9H4M9|EHD1_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2
7.24539	7.23009	6.99599	7.38217	7.26968	7.35291	7.08641	7.56922	7.52987	7.724	7.3343	6.75778	7.18763	7.38775	8.30801	7.46976	6.86382	7.11346	8	8	8	25.1	25.1	25.1	38.858	0	24.775	218640000	16	8	8	8	1	Q9H939	Q9H939	Proline-serine-threonine phosphatase-interacting protein 2	PSTPIP2	1303	sp|Q9H939|PPIP2_HUMAN Proline-serine-threonine phosphatase-interacting protein 2 OS=Homo sapiens OX=9606 GN=PSTPIP2 PE=1 SV=4
9.13332	9.21447	8.75805	8.9669	9.31062	8.72984	8.80019	8.64434	8.50087	8.34307	8.38869	8.75805	8.04878	7.25216	7.30946	8.63407	8.62037	8.7778	20	20	20	53	53	53	41.714	0	323.31	10970000000	205	NaN	NaN	NaN	2	Q9HBI1;Q9NVD7	Q9HBI1	Beta-parvin	PARVB	1306	sp|Q9HBI1|PARVB_HUMAN Beta-parvin OS=Homo sapiens OX=9606 GN=PARVB PE=1 SV=1
8.0624	7.40147	7.9235	7.18763	7.8698	8.01771	8.20985	7.68089	7.19784	7.64379	7.15114	7.15114	8.42119	7.23991	6.92748	8.28873	7.29927	8.03461	23	8	7	57.9	24.1	22	50.093	0	162.14	1548300000	45	23	8	7	1	Q9NY65	Q9NY65	Tubulin alpha-8 chain	TUBA8	1334	sp|Q9NY65|TBA8_HUMAN Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1
7.78769	7.8698	7.66267	7.88437	7.98277	7.57945	7.74705	7.66791	7.61005	7.16855	7.36888	7.4929	7.70024	7.27493	8.55555	7.65119	7.76856	8.20985	24	11	10	46	21.9	19.8	60.886	0	59.696	1171600000	63	24	11	10	1	Q9NZN3	Q9NZN3	EH domain-containing protein 3	EHD3	1340	sp|Q9NZN3|EHD3_HUMAN EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2
7.79338	7.68932	7.56922	7.24539	7.87632	7.43489	7.76433	7.73923	6.72841	6.84221	7.36642	7.25216	7.37203	7.93754	7.5008	8.54355	7.09185	6.92748	17	17	17	43.9	43.9	43.9	61.874	0	128.07	1697200000	65	NaN	NaN	NaN	3	Q9UBW5;O00499;P49418	Q9UBW5	Bridging integrator 2	BIN2	1351	sp|Q9UBW5|BIN2_HUMAN Bridging integrator 2 OS=Homo sapiens OX=9606 GN=BIN2 PE=1 SV=3
6.94331	6.95279	8.54867	8.75805	6.91745	8.49374	8.65561	8.45464	8.44427	8.85564	7.30631	8.95438	9.09682	8.8367	9.00573	6.8536	7.61005	8.36517	2	2	2	0.7	0.7	0.7	155.44	0	4.7986	5090300000	50	2	2	2	1	Q9ULL1	Q9ULL1	Pleckstrin homology domain-containing family G member 1	PLEKHG1	1376	sp|Q9ULL1|PKHG1_HUMAN Pleckstrin homology domain-containing family G member 1 OS=Homo sapiens OX=9606 GN=PLEKHG1 PE=1 SV=2
8.75805	8.71903	8.43935	8.64434	8.93019	8.60522	8.31557	8.24061	8.11974	7.30946	7.9235	7.13571	7.56922	6.59321	7.84266	8.69181	7.68525	8.51817	20	20	20	47.5	47.5	47.5	53.248	0	218.18	5657000000	165	NaN	NaN	NaN	2	Q9ULV4;Q6QEF8	Q9ULV4	Coronin-1C	CORO1C	1377	sp|Q9ULV4|COR1C_HUMAN Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1
8.01042	8.14571	7.97797	8.20385	8.27782	7.19784	8.01042	7.79338	7.2927	7.0359	7.64379	7.12453	7.93102	7.04404	7.9235	8.82317	7.50487	7.97797	9	9	9	48.1	48.1	48.1	30.658	0	91.533	2609400000	51	9	9	9	1	Q9Y277	Q9Y277	Voltage-dependent anion-selective channel protein 3	VDAC3	1386	sp|Q9Y277|VDAC3_HUMAN Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1
7.56922	7.64379	7.30285	7.35291	7.99514	7.36642	7.54181	6.966	7.4855	7.64682	7.79844	7.73923	7.52217	7.46654	7.40147	7.32457	7.04404	7.64379	19	19	19	21.5	21.5	21.5	128.79	0	61.267	632250000	54	19	19	19	1	Q9Y2A7	Q9Y2A7	Nck-associated protein 1	NCKAP1	1388	sp|Q9Y2A7|NCKP1_HUMAN Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1
10.5294	10.5294	10.0588	10.0304	10.7868	9.93493	10.0304	9.91153	9.8724	9.49311	9.9583	9.4001	9.19394	8.71903	7.63561	10.6367	9.91153	10.2639	150	150	150	64.5	64.5	64.5	269.76	0	323.31	2.28E+11	2486	NaN	NaN	NaN	2	Q9Y490;Q9Y4G6	Q9Y490	Talin-1	TLN1	1401	sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3
7.25216	7.26203	7.51352	7.13105	7.30285	7.58977	7.32936	6.80728	7.48071	7.10006	7.2927	7.26203	7.77516	7.60624	7.47634	7.39826	7.45121	7.11934	10	10	10	10.3	10.3	10.3	123.47	0	21.482	222390000	29	NaN	NaN	NaN	2	Q9Y4D1;Q86T65	Q9Y4D1	Disheveled-associated activator of morphogenesis 1	DAAM1	1403	sp|Q9Y4D1|DAAM1_HUMAN Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens OX=9606 GN=DAAM1 PE=1 SV=2
7.43988	8.34307	7.91114	7.8698	8.40471	7.24539	7.54607	7.78102	7.07097	7.14144	7.50487	7.66791	7.80243	7.65573	7.57945	7.98949	7.18473	8.08705	30	30	30	33	33	33	126.55	0	183.03	1650700000	105	30	30	30	1	Q9Y613	Q9Y613	FH1/FH2 domain-containing protein 1	FHOD1	1407	sp|Q9Y613|FHOD1_HUMAN FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3
7.99514	8.11974	7.83322	8.0624	8.13303	7.57381	8.14571	7.07097	7.56593	8.1628	7.45537	7.30631	7.35033	7.56593	7.60124	8.24524	8.17358	8.24061	14	14	14	45.5	45.5	45.5	32.583	0	97.111	1978700000	97	14	14	14	1	Q9Y624	Q9Y624	Junctional adhesion molecule A	F11R	1408	sp|Q9Y624|JAM1_HUMAN Junctional adhesion molecule A OS=Homo sapiens OX=9606 GN=F11R PE=1 SV=1
7.3935	7.43988	7.39106	7.41569	7.37203	7.68932	7.30631	7.11934	6.84221	7.98949	7.13105	7.76433	7.24872	6.98689	7.32936	7.19396	7.36642	7.28913	5	5	5	24.5	24.5	24.5	28.772	0	22.408	266660000	17	5	5	5	1	Q9Y696	Q9Y696	Chloride intracellular channel protein 4	CLIC4	1409	sp|Q9Y696|CLIC4_HUMAN Chloride intracellular channel protein 4 OS=Homo sapiens OX=9606 GN=CLIC4 PE=1 SV=4
